Date,next_date,model_return,benchmark_return,active_return,top_equal_return,bottom_equal_return,top_sectors,bottom_sectors,model_nav,benchmark_nav,active_nav
2010-01-31,2010-02-28,0.051261414487361566,0.049449864477257896,0.00181155001010367,0.05765392883753987,0.05492287330775642,Technology|Travel and Leisure|Chemicals,Automobiles and Parts|Telecommunications|Banks,1.0512614144873615,1.0494498644772579,1.0017261901415424
2010-02-28,2010-03-31,0.06868287971368517,0.07017515036092083,-0.0014922706472356578,0.07344850327404463,0.08619070042887635,Technology|Travel and Leisure|Personal & Household Goods,Automobiles and Parts|Telecommunications|Banks,1.1234650757662354,1.1230951665131974,1.0003293659024342
2010-03-31,2010-04-30,0.0351330864902008,0.03363659395010121,0.0014964925400995852,0.048151547334092604,0.04400460710064575,Technology|Travel and Leisure|Personal & Household Goods,Automobiles and Parts|Telecommunications|Banks,1.1629358714418507,1.160872262596523,1.0017776364478828
2010-04-30,2010-05-31,-0.0017165956757876216,-0.003664220383201344,0.0019476247074137224,0.008058723293380662,-0.008297209967091638,Technology|Travel and Leisure|Personal & Household Goods,Automobiles and Parts|Telecommunications|Banks,1.1609395807537153,1.156618570789624,1.0037358988288951
2010-05-31,2010-06-30,-0.051897352232665825,-0.0500049153798184,-0.001892436852847422,-0.04941430429969542,-0.045123757170244395,Technology|Travel and Leisure|Personal & Household Goods,Automobiles and Parts|Telecommunications|Utilities,1.1006898904104965,1.0987819570305621,1.001736407635497
2010-06-30,2010-07-31,0.005518699957214697,0.0062245986719781125,-0.0007058987147634159,0.012540549904254293,0.0521982432780044,Travel and Leisure|Technology|Personal & Household Goods,Automobiles and Parts|Telecommunications|Utilities,1.1067642676616116,1.1056214337410881,1.0010336575301877
2010-07-31,2010-08-31,-0.017613289027922124,-0.021113586552793724,0.0035002975248716005,-0.009059102572139101,-0.040928983351789044,Technology|Travel and Leisure|Personal & Household Goods,Automobiles and Parts|Telecommunications|Banks,1.0872705087295111,1.0822777999051718,1.00461314906836
2010-08-31,2010-09-30,0.019392477293911414,0.0146536260251376,0.0047388512687738145,0.03684361257702549,0.00800331776233002,Technology|Travel and Leisure|Industrial Goods and Services,Automobiles and Parts|Telecommunications|Banks,1.1083553773823875,1.0981370940402908,1.009305107165173
2010-09-30,2010-10-31,0.024716021200444544,0.019604705367251146,0.005111315833193398,0.040084391624617445,0.02753406669693473,Travel and Leisure|Personal & Household Goods|Technology,Automobiles and Parts|Banks|Telecommunications,1.1357495123873973,1.1196657482218002,1.0143647907343245
2010-10-31,2010-11-30,0.06577086686039198,0.0667345123238356,-0.0009636454634436159,0.06034196906472442,0.08948366334361335,Travel and Leisure|Technology|Personal & Household Goods,Automobiles and Parts|Banks|Telecommunications,1.210448742353384,1.1943860958950845,1.0134484539911377
2010-11-30,2010-12-31,0.026120847816686613,0.03439458398386909,-0.008273736167182476,0.010128762361895903,0.0676767712226687,Travel and Leisure|Technology|Personal & Household Goods,Automobiles and Parts|Banks|Insurance,1.2420666897422965,1.2354665087795136,1.0053422580991718
2010-12-31,2011-01-31,0.0029408710005728467,0.0017069252653800007,0.001233945735192846,-0.00041952801829011943,-0.025565988915440985,Travel and Leisure|Technology|Industrial Goods and Services,Automobiles and Parts|Telecommunications|Banks,1.2457194476509372,1.2375753577778803,1.0065806819939271
2011-01-31,2011-02-28,0.027437569491977933,0.025371711702895983,0.00206585778908195,0.029839327701909297,0.003201566565510255,Travel and Leisure|Technology|Energy,Automobiles and Parts|Telecommunications|Banks,1.2798989615633682,1.268974762966029,1.0086086807367276
2011-02-28,2011-03-31,-0.029675057788870356,-0.027109990107388446,-0.00256506768148191,-0.03390315149955009,-0.005204550801655226,Travel and Leisure|Technology|Financial Services,Automobiles and Parts|Telecommunications|Utilities,1.2419178859150601,1.2345728696954945,1.0059494391946076
2011-03-31,2011-04-30,-0.015276495183100227,-0.01513776353575065,-0.0001387316473495763,-0.021147180885845458,-0.026601600046880752,Energy|Technology|Travel and Leisure,Automobiles and Parts|Telecommunications|Insurance,1.2229457333130727,1.215884197526391,1.0058077371192484
2011-04-30,2011-05-31,0.016957732643108004,0.020611425747450153,-0.003653693104342149,0.005207391214940653,0.033754138443422003,Energy|Technology|Chemicals,Automobiles and Parts|Telecommunications|Utilities,1.2436841200956255,1.2409453043812042,1.002207039830645
2011-05-31,2011-06-30,-0.02458001432380694,-0.02454467006586113,-3.53442579458102e-05,-0.021436751773560313,-0.0203616944095827,Energy|Technology|Chemicals,Automobiles and Parts|Telecommunications|Utilities,1.2131143466093837,1.2104867113153879,1.0021707262619517
2011-06-30,2011-07-31,-0.008719986405895212,-0.011525950310647522,0.0028059639047523094,-0.01103465269673383,-0.05674147001064354,Energy|Travel and Leisure|Industrial Goods and Services,Automobiles and Parts|Telecommunications|Insurance,1.2025360059981534,1.1965347016290675,1.0050155706816652
2011-07-31,2011-08-31,-0.053536076726823575,-0.05464903189812501,0.0011129551713014371,-0.04643053419486334,-0.06329052030311443,Travel and Leisure|Industrial Goods and Services|Technology,Automobiles and Parts|Telecommunications|Insurance,1.1381569461142682,1.1311452385525271,1.006198768577865
2011-08-31,2011-09-30,-0.005547263706679127,7.129055233141834e-05,-0.005618554259010545,-0.014132267371790802,0.019608729878166423,Travel and Leisure|Energy|Health Care,Automobiles and Parts|Telecommunications|Utilities,1.1318432893945838,1.1312258785213507,1.0005457892052825
2011-09-30,2011-10-31,0.07107095476186817,0.06791953043254217,0.003151424329325997,0.08626051696831627,0.08540589881346945,Travel and Leisure|Technology|Energy,Automobiles and Parts|Telecommunications|Insurance,1.2122844726126702,1.208058209003661,1.0034983940157114
2011-10-31,2011-11-30,0.03504038960536148,0.03376162127032455,0.0012787683350369283,0.03712157816725054,0.01082411700598942,Travel and Leisure|Technology|Health Care,Automobiles and Parts|Telecommunications|Insurance,1.2547633928455484,1.248844212728549,1.0047397265861262
2011-11-30,2011-12-31,0.04734734395768948,0.04660469727665027,0.0007426466810392107,0.05306910135057632,0.05377713579941481,Travel and Leisure|Technology|Health Care,Automobiles and Parts|Telecommunications|Insurance,1.314173106792124,1.3070462192084598,1.0054526668444672
2011-12-31,2012-01-31,0.03666222370351557,0.03646435469097952,0.00019786901253605188,0.027615462719496456,0.03466494032798373,Travel and Leisure|Technology|Personal & Household Goods,Automobiles and Parts|Telecommunications|Insurance,1.3623536152184808,1.3547068161431808,1.0056446154874088
